station_code,lat,lng,old_district,old_province,new_district,new_province,region,technician
C.HCM0025,10.792143,106.722946,Binh Thanh,Ho Chi Minh,Phường Thạnh Mỹ Tây,Thành phố Hồ Chí Minh,HCM,Nguyễn Hữu Thiện
C.HCM0027,10.793406,106.722168,Binh Thanh,Ho Chi Minh,Phường Thạnh Mỹ Tây,Thành phố Hồ Chí Minh,HCM,Nguyễn Hữu Thiện
C.HCM0028,10.793196,106.721397,Binh Thanh,Ho Chi Minh,Phường Thạnh Mỹ Tây,Thành phố Hồ Chí Minh,HCM,Nguyễn Hữu Thiện
C.PTH0012,21.306271,105.432114,Viet Tri,Phú Thọ,Phường Thanh Miếu,Tỉnh Phú Thọ,,
C.HNO0182,20.936691,105.786758,Thanh Oai,Hà Nội	,Xã Bình Minh,Thành phố Hà Nội,,
C.HNO0183,20.936111,105.785896,Ha Dong,Hà Nội	,Xã Bình Minh,Thành phố Hà Nội,,
C.HNO0187,20.924143,105.786491,Thanh Oai,Hà Nội	,Xã Bình Minh,Thành phố Hà Nội,,
C.HNO0185,20.939295,105.788414,Ha Dong,Hà Nội	,Xã Bình Minh,Thành phố Hà Nội,,
C.HNO0186,20.929384,105.788475,Thanh Oai,Hà Nội	,Xã Bình Minh,Thành phố Hà Nội,,
C.HNO0060,21.001644,105.738091,Nam Tu Liem,Hà Nội	,Phường Tây Mỗ,Thành phố Hà Nội,,
C.HNO0209,21.04398,105.818672,Tay Ho,Hà Nội	,Phường Tây Hồ,Thành phố Hà Nội,,
C.CMA0004,9.164401,105.219681,Ca Mau,Cà Mau,Phường Hoà Thành,Tỉnh Cà Mau,Mtay,Hứa Minh Trang
C.VLO0001,10.253262,105.928627,Vinh Long,Vĩnh Long,Phường Long Châu,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.DLA0005,12.683917,108.018478,Buon Ma Thuot,Đắk Lắk,Phường Thành Nhất,Tỉnh Đắk Lắk,Tây Nguyên,Đắk Lắk
C.HCM0013,10.838388,106.834305,Quan 9,Ho Chi Minh,Phường Long Bình,Thành phố Hồ Chí Minh,HCM,Lư Diệu Thuận
C.HCM0010,10.837055,106.830177,Quan 9,Ho Chi Minh,Phường Long Bình,Thành phố Hồ Chí Minh,HCM,Lư Diệu Thuận
C.HNO0016,21.206345,105.416,Ba Vi,Hà Nội	,Xã Quảng Oai,Thành phố Hà Nội,,
C.BLI0002,9.205446,105.744377,Bac Lieu,Bạc Liêu,Phường Hiệp Thành,Tỉnh Cà Mau,Mtay,Nguyễn Như Ý
C.BNI0014,21.203098,105.951881,Yen Phong,Hà Nội	,Xã Yên Phong,Tỉnh Bắc Ninh,,
C.HCM0100,10.710383,106.703423,Nha Be,Ho Chi Minh,Xã Nhà Bè,Thành phố Hồ Chí Minh,HCM,Lư Diệu Thuận
C.HCM0102,10.654367,106.729195,Nha Be,Ho Chi Minh,Xã Hiệp Phước,Thành phố Hồ Chí Minh,HCM,Lư Diệu Thuận
C.HCM0101,10.710907,106.70491,Nha Be,Ho Chi Minh,Xã Nhà Bè,Thành phố Hồ Chí Minh,HCM,Lư Diệu Thuận
C.HNO0173,21.000021,105.799606,Thanh Xuan,Hà Nội	,Phường Thanh Xuân,Thành phố Hà Nội,,
C.TNG0011,21.571299,105.834877,Thai Nguyen,Thái Nguyên,Phường Tích Lương,Tỉnh Thái Nguyên,,
C.DNI0016,10.717456,106.943855,Nhon Trach,Đồng Nai,Xã Phước An,Thành phố Đồng Nai,DNI-BPH,Nguyễn Minh Thuận
C.HCM0012,10.838648,106.834991,Quan 9,Ho Chi Minh,Phường Long Bình,Thành phố Hồ Chí Minh,HCM,Lư Diệu Thuận
C.BDU0010,10.876801,106.810104,Di An,Ho Chi Minh,Phường Đông Hoà,Thành phố Hồ Chí Minh,KV không quản lý,Bình Dương
C.HPH0017,20.862007,106.667847,Hong Bang,Hải Phòng,Phường Hồng Bàng,Thành phố Hải Phòng,,
C.HNO0179,20.96682,105.770187,Ha Dong,Hà Nội	,Phường Hà Đông,Thành phố Hà Nội,,
C.HNO0008,20.985142,105.846504,Hoang Mai,Hà Nội	,Phường Tương Mai,Thành phố Hà Nội,,
C.TBI0010,20.44104,106.322189,Thai Binh,Thái Bình,Phường Vũ Phúc,Tỉnh Hưng Yên,,
C.NAN0022,18.809614,105.722115,Cua Lo,Nghệ An,Phường Cửa Lò,Tỉnh Nghệ An,,
C.NAN0021,18.670712,105.673759,Vinh,Nghệ An,Phường Thành Vinh,Tỉnh Nghệ An,,
C.HCM0023,10.79104,106.722374,Binh Thanh,Ho Chi Minh,Phường Thạnh Mỹ Tây,Thành phố Hồ Chí Minh,HCM,Nguyễn Hữu Thiện
C.HCM0011,10.838642,106.831726,Quan 9,Ho Chi Minh,Phường Long Bình,Thành phố Hồ Chí Minh,HCM,Lư Diệu Thuận
C.THO0020,19.798338,105.801979,Thanh Hoa,Thanh Hóa,Phường Hạc Thành,Tỉnh Thanh Hoá,,
C.VPH0021,21.299372,105.60318,Vinh Yen,Vĩnh Phúc,Phường Vĩnh Phúc,Tỉnh Phú Thọ,,
C.HNO0140,20.973574,105.838432,Hoang Mai,Hà Nội	,Phường Định Công,Thành phố Hà Nội,,
C.THO0027,19.83445,105.652939,Dong Son,Thanh Hóa,Phường Đông Sơn,Tỉnh Thanh Hoá,,
C.VPH0022,21.320328,105.594131,Vinh Yen,Vĩnh Phúc,Phường Vĩnh Phúc,Tỉnh Phú Thọ,,
C.BNI0013,21.176991,106.067879,Bac Ninh,Bắc Ninh,Phường Kinh Bắc,Tỉnh Bắc Ninh,,
C.HYE0008,20.950609,105.933861,Van Giang,Hà Nội	,Xã Phụng Công,Tỉnh Hưng Yên,,
C.HYE0009,20.949881,105.933983,Van Giang,Hà Nội	,Xã Phụng Công,Tỉnh Hưng Yên,,
C.HNO0244,21.000715,105.944069,Gia Lam,Hà Nội	,Xã Gia Lâm,Thành phố Hà Nội,,
C.PYE0005,13.111057,109.308723,Tuy Hoa,Phú Yên,Phường Tuy Hoà,Tỉnh Đắk Lắk,Tây Nguyên,Phú Yên
C.HNO0176,21.0312,105.780792,Nam Tu Liem,Hà Nội	,Phường Cầu Giấy,Thành phố Hà Nội,,
C.NDI0010,20.194399,106.378632,Giao Thuy,Nam Định,Xã Giao Ninh,Tỉnh Ninh Bình,,
C.DNO0005,11.99691,107.512642,Dak Rlap,Đắk Nông,Xã Kiến Đức,Tỉnh Lâm Đồng,Tây Nguyên,Đắk Nông
C.KHO0016,12.255764,109.170715,Nha Trang,Khánh Hòa,Phường Tây Nha Trang,Tỉnh Khánh Hoà,Tây Nguyên,Khánh Hòa
C.GLA0005,14.041732,107.986717,Pleiku,Gia Lai,Phường Thống Nhất,Tỉnh Gia Lai,Tây Nguyên,Gia Lai
C.HCM0021,10.787087,106.710907,Quan 1,Ho Chi Minh,Phường Sài Gòn,Thành phố Hồ Chí Minh,HCM,Lư Diệu Thuận
C.BDU0007,10.889238,106.77652,Di An,Bình Dương,Phường Đông Hoà,Thành phố Hồ Chí Minh,KV không quản lý,Bình Dương
C.PYE0012,13.146865,109.282425,Tuy Hoa,Phú Yên,Phường Bình Kiến,Tỉnh Đắk Lắk,Tây Nguyên,Phú Yên
C.HCM0096,10.805476,106.796692,Quan 9,Ho Chi Minh,Phường Long Trường,Thành phố Hồ Chí Minh,HCM,Lư Diệu Thuận
C.BGI0007,21.266457,106.208061,Bac Giang,Bắc Giang,Phường Tân Tiến,Tỉnh Bắc Ninh,,
C.DNI0015,10.96635,106.854591,Bien Hoa,Đồng Nai,Phường Tam Hiệp,Thành phố Đồng Nai,DNI-BPH,Phạm Quý Bôn
C.DNI0014,10.90613,106.850075,Bien Hoa,Đồng Nai,Phường Long Hưng,Thành phố Đồng Nai,DNI-BPH,Phạm Quý Bôn
C.QNI0025,20.962523,107.053444,Ha Long,Quảng Ninh,Phường Bãi Cháy,Tỉnh Quảng Ninh,,
C.THO0022,19.637825,105.660713,Nong Cong,Thanh Hóa,Xã Nông Cống,Tỉnh Thanh Hoá,,
C.PYE0007,13.095326,109.316452,Tuy Hoa,Phú Yên,Phường Tuy Hoà,Tỉnh Đắk Lắk,Tây Nguyên,Phú Yên
C.PYE0009,12.992694,109.33107,Dong Hoa,Phú Yên,Phường Đông Hoà,Tỉnh Đắk Lắk,Tây Nguyên,Phú Yên
C.HDU0020,20.937193,106.302994,Hai Duong,Hải Dương,Phường Lê Thanh Nghị,Thành phố Hải Phòng,,
C.QNG0010,15.099327,108.817589,Quang Ngai,Quảng Ngãi,Phường Cẩm Thành,Tỉnh Quảng Ngãi,Tây Nguyên,Quảng Ngãi
C.BKA0001,21.897263,105.790024,Cho Moi,Thái Nguyên,Xã Chợ Mới,Tỉnh Thái Nguyên,,
C.VPH0009,21.293098,105.626266,Vinh Yen,Vĩnh Phúc,Phường Vĩnh Phúc,Tỉnh Phú Thọ,,
C.AGI0003,10.672518,105.163567,Chau Phu,An Giang,Xã Mỹ Đức,Tỉnh An Giang,Mtay,Huỳnh Đặng Tứ Khá
C.VPH0017,21.316216,105.623192,Vinh Yen,Vĩnh Phúc,Phường Vĩnh Phúc,Tỉnh Phú Thọ,,
C.THO0003,19.797207,105.805023,Thanh Hoa,Thanh Hóa,Phường Hạc Thành,Tỉnh Thanh Hoá,,
C.TNG0013,21.593374,105.840462,Thai Nguyen,Thái Nguyên,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,,
C.TNG0016,21.592279,105.688164,Dai Tu,Thái Nguyên,Xã Đại Phúc,Tỉnh Thái Nguyên,,
C.THO0019,19.757429,105.914337,Sam Son,Thanh Hóa,Phường Sầm Sơn,Tỉnh Thanh Hoá,,
C.HNO0120,21.058949,105.914726,Long Bien,Hà Nội	,Phường Việt Hưng,Thành phố Hà Nội,,
C.KHO0019,12.247871,109.194923,Nha Trang,Khánh Hòa,Phường Nha Trang,Tỉnh Khánh Hoà,Tây Nguyên,Khánh Hòa
C.HNO0216,21.019012,105.906464,Long Bien,Hà Nội	,Phường Long Biên,Thành phố Hà Nội,,
C.HNO0190,21.122931,105.521355,Phuc Tho,Hà Nội	,Xã Phúc Thọ,Thành phố Hà Nội,,
C.HCM0088,10.874402,106.595192,Hoc Mon,Ho Chi Minh,Xã Hóc Môn,Thành phố Hồ Chí Minh,HCM,Som Thanh Hiền
C.KHO0007,11.917951,109.15078,Cam Ranh,Khánh Hòa,Phường Cam Linh,Tỉnh Khánh Hoà,Tây Nguyên,Khánh Hòa
C.HNO0121,21.038996,105.805313,Cau Giay,Hà Nội	,Phường Nghĩa Đô,Thành phố Hà Nội,,
C.BDI0008,13.824155,109.171288,Tuy Phuoc,Bình Định,Xã Tuy Phước,Tỉnh Gia Lai,Tây Nguyên,Bình Định
C.SLA0004,21.275892,103.980133,Son La,Sơn La,Phường Chiềng Sinh,Tỉnh Sơn La,,
C.HNO0109,21.006773,105.793716,Cau Giay,Hà Nội	,Phường Yên Hoà,Thành phố Hà Nội,,
C.HCM0084,10.787862,106.699974,Quan 1,Ho Chi Minh,Phường Sài Gòn,Thành phố Hồ Chí Minh,HCM,Lư Diệu Thuận
C.TTH0004,16.477699,107.601799,Hue,Thừa Thiên Huế,Phường Vỹ Dạ,Thành phố Huế,,
C.TTH0013,16.4706,107.587502,Hue,Thừa Thiên Huế,Phường Phú Xuân,Thành phố Huế,,
C.HDU0016,21.139656,106.380272,Chi Linh,Bắc Ninh,Phường Trần Hưng Đạo,Thành phố Hải Phòng,,
C.QTR0002,16.374001,107.007896,Da Krong,Quảng Trị,Xã La Lay,Tỉnh Quảng Trị,,
C.QTR0003,16.741501,106.585701,Huong Hoa,Quảng Trị,Xã Hướng Phùng,Tỉnh Quảng Trị,,
C.QTR0004,16.643101,106.7714,Huong Hoa,Quảng Trị,Xã Khe Sanh,Tỉnh Quảng Trị,,
C.QTR0001,16.8643,107.082397,Cam Lo,Quảng Trị,Xã Hiếu Giang,Tỉnh Quảng Trị,,
C.HNO0010,21.04493,105.768227,Bac Tu Liem,Hà Nội	,Phường Phú Diễn,Thành phố Hà Nội,,
C.HNO0148,21.042162,105.758934,Bac Tu Liem,Hà Nội	,Phường Xuân Phương,Thành phố Hà Nội,,
C.HNO0177,21.053864,105.876076,Long Bien,Hà Nội	,Phường Bồ Đề,Thành phố Hà Nội,,
C.HNO0111,21.056358,105.884544,Long Bien,Hà Nội	,Phường Bồ Đề,Thành phố Hà Nội,,
C.HCM0095,10.777943,106.689789,Quan 3,Ho Chi Minh,Phường Xuân Hoà,Thành phố Hồ Chí Minh,HCM,Lư Diệu Thuận
C.HNO0136,21.039295,105.906822,Long Bien,Hà Nội	,Phường Phúc Lợi,Thành phố Hà Nội,,
C.HNO0139,20.980453,105.814133,Hoang Mai,Hà Nội	,Phường Định Công,Thành phố Hà Nội,,
C.HDU0017,20.898453,106.396378,Thanh Ha,Hải Dương,Xã Hà Tây,Thành phố Hải Phòng,,
C.VTU0003,10.490399,107.169044,Ba Ria,Bà Rịa–Vũng Tàu,Phường Bà Rịa,Thành phố Hồ Chí Minh,HCM,Thái Minh Hải
C.HNO0231,21.00988,105.847351,Hai Ba Trung,Hà Nội	,Phường Hai Bà Trưng,Thành phố Hà Nội,,
C.HNO0192,20.689951,105.749413,Ung Hoa,Hà Nội	,Xã Hoà Xá,Thành phố Hà Nội,,
C.HNO0200,21.012957,105.791084,Cau Giay,Hà Nội	,Phường Yên Hoà,Thành phố Hà Nội,,
C.HTI0008,18.525312,105.701965,Hong Linh,Hà Tĩnh,Phường Nam Hồng Lĩnh,Tỉnh Hà Tĩnh,,
C.HCM0043,10.739762,106.61615,Binh Tan,Ho Chi Minh,Phường An Lạc,Thành phố Hồ Chí Minh,HCM,Nguyễn Hữu Phước
C.HNO0130,21.231428,105.359734,Ba Vi,Phú Thọ,Xã Vật Lại,Thành phố Hà Nội,,
C.HTI0009,18.508156,105.42804,Huong Son,Hà Tĩnh,Xã Hương Sơn,Tỉnh Hà Tĩnh,,
C.HNO0006,21.198488,105.77597,Me Linh,Vĩnh Phúc,Xã Quang Minh,Thành phố Hà Nội,,
C.LDO0003,11.929808,108.42868,Da Lat,Lâm Đồng,Phường Xuân Hương - Đà Lạt,Tỉnh Lâm Đồng,LDO-BTH,Nguyễn Hải Nguyên
C.BNI0015,21.063589,106.095139,Thuan Thanh,Bắc Ninh,Phường Thuận Thành,Tỉnh Bắc Ninh,,
C.THO0021,19.814465,105.722748,Dong Son,Thanh Hóa,Phường Đông Sơn,Tỉnh Thanh Hoá,,
C.HNO0129,21.103758,105.415489,Ba Vi,Hà Nội	,Xã Suối Hai,Thành phố Hà Nội,,
C.HCM0086,10.8259,106.633102,Tan Binh,Ho Chi Minh,Phường Tân Sơn,Thành phố Hồ Chí Minh,HCM,Lư Diệu Thuận
C.THO0025,19.77697,105.783028,Thanh Hoa,Thanh Hóa,Phường Quảng Phú,Tỉnh Thanh Hoá,,
C.LDO0007,11.73712,108.373711,Duc Trong,Lâm Đồng,Xã Đức Trọng,Tỉnh Lâm Đồng,LDO-BTH,Nguyễn Hải Nguyên
C.CBA0004,22.679237,106.254097,Cao Bang,Cao Bằng,Phường Nùng Trí Cao,Tỉnh Cao Bằng,,
C.QBI0016,17.476166,106.574593,Dong Hoi,Quảng Bình,Phường Đồng Thuận,Tỉnh Quảng Trị,,
C.HNO0113,20.964708,105.853188,Hoang Mai,Hà Nội	,Phường Yên Sở,Thành phố Hà Nội,,
C.HNO0114,20.960697,105.85968,Hoang Mai,Hà Nội	,Phường Yên Sở,Thành phố Hà Nội,,
C.THO0028,20.063026,105.389999,Ngoc Lac,Thanh Hóa,Xã Ngọc Lặc,Tỉnh Thanh Hoá,,
C.THO0026,20.104994,105.376236,Ngoc Lac,Thanh Hóa,Xã Ngọc Lặc,Tỉnh Thanh Hoá,,
C.HDU0006,20.857233,106.332809,Gia Loc,Hải Dương,Xã Gia Phúc,Thành phố Hải Phòng,,
C.HDU0007,20.859716,106.335342,Gia Loc,Hải Dương,Xã Gia Phúc,Thành phố Hải Phòng,,
C.DNI0022,10.89921,106.885048,Bien Hoa,Đồng Nai,Phường Long Hưng,Thành phố Đồng Nai,DNI-BPH,Phạm Quý Bôn
C.HNO0078,21.040272,105.741081,Nam Tu Liem,Hà Nội	,Phường Xuân Phương,Thành phố Hà Nội,,
C.HNO0102,21.066566,105.801178,Bac Tu Liem,Hà Nội	,Phường Xuân Đỉnh,Thành phố Hà Nội,,
C.HNO0101,21.063898,105.796516,Bac Tu Liem,Hà Nội	,Phường Xuân Đỉnh,Thành phố Hà Nội,,
C.HNO0175,20.956715,105.756248,Ha Dong,Hà Nội	,Phường Dương Nội,Thành phố Hà Nội,,
C.HNO0201,20.959986,105.742393,Ha Dong,Hà Nội	,Phường Yên Nghĩa,Thành phố Hà Nội,,
C.HNO0202,20.960754,105.740685,Ha Dong,Hà Nội	,Phường Yên Nghĩa,Thành phố Hà Nội,,
C.BDI0001,14.36853,109.031998,Hoai Nhon,Bình Định,Phường Bồng Sơn,Tỉnh Gia Lai,Tây Nguyên,Bình Định
C.VTU0004,10.66397,107.248566,Chau Duc,Bà Rịa–Vũng Tàu,Xã Kim Long,Thành phố Hồ Chí Minh,HCM,Thái Minh Hải
C.HPH0013,20.792961,106.547485,An Lao,Hải Dương,Xã An Quang,Thành phố Hải Phòng,,
C.HPH0014,20.794243,106.548805,An Lao,Hải Dương,Xã An Quang,Thành phố Hải Phòng,,
C.HNO0199,21.02626,105.894798,Long Bien,Hà Nội	,Phường Long Biên,Thành phố Hà Nội,,
C.HBI0007,20.816517,105.342369,Hoa Binh,Hòa Bình,Phường Hoà Bình,Tỉnh Phú Thọ,,
C.HDU0013,21.132851,106.423241,Chi Linh,Hải Dương,Phường Trần Nhân Tông,Thành phố Hải Phòng,,
C.TTH0001,16.5686,107.381401,Phong Dien,Thừa Thiên Huế,Phường Phong Điền,Thành phố Huế,,
C.HDU0014,21.101622,106.368752,Chi Linh,Bắc Ninh,Phường Chu Văn An,Thành phố Hải Phòng,,
C.BNI0017,21.176186,106.06916,Bac Ninh,Bắc Ninh,Phường Võ Cường,Tỉnh Bắc Ninh,,
C.DBI0005,22.037516,103.160988,Muong Lay,Điện Biên,Phường Mường Lay,Tỉnh Điện Biên,,
C.BNI0016,21.19105,106.074539,Bac Ninh,Bắc Ninh,Phường Vũ Ninh,Tỉnh Bắc Ninh,,
C.HNO0163,20.96417,105.822052,Hoang Mai,Hà Nội	,Phường Hoàng Liệt,Thành phố Hà Nội,,
C.QNG0005,15.116661,108.758156,Tu Nghia,Quảng Ngãi,Xã Nghĩa Giang,Tỉnh Quảng Ngãi,Tây Nguyên,Quảng Ngãi
C.VPH0012,21.240749,105.712776,Phuc Yen,Vĩnh Phúc,Phường Phúc Yên,Tỉnh Phú Thọ,,
C.HNO0117,20.972294,105.876785,Hoang Mai,Hà Nội	,Phường Hoàng Mai,Thành phố Hà Nội,,
C.HDU0005,21.110424,106.389839,Chi Linh,Bắc Ninh,Phường Chu Văn An,Thành phố Hải Phòng,,
C.BTH0005,11.18533,108.55632,Bac Binh,Bình Thuận,Xã Bắc Bình,Tỉnh Lâm Đồng,LDO-BTH,Nguyễn Quốc Phi
C.QNG0006,15.127738,108.834831,Quang Ngai,Quảng Ngãi,Xã An Phú,Tỉnh Quảng Ngãi,,
C.VPH0018,21.33543,105.68647,Binh Xuyen,Vĩnh Phúc,Xã Bình Tuyền,Tỉnh Phú Thọ,,
C.VPH0007,21.315327,105.614494,Vinh Yen,Vĩnh Phúc,Phường Vĩnh Phúc,Tỉnh Phú Thọ,,
C.VPH0019,21.4538,105.644569,Tam Dao,Vĩnh Phúc,Xã Tam Đảo,Tỉnh Phú Thọ,,
C.TBI0006,20.490076,106.360397,Thai Binh,Thái Bình,Phường Trà Lý,Tỉnh Hưng Yên,,
C.SLA0007,21.142424,104.148804,Mai Son,Sơn La,Xã Mai Sơn,Tỉnh Sơn La,,
C.TBI0009,20.591026,106.370544,Quynh Phu,Thái Bình,Xã Quỳnh An,Tỉnh Hưng Yên,,
C.HNO0193,21.055899,105.911461,Long Bien,Hà Nội	,Phường Việt Hưng,Thành phố Hà Nội,,
C.HNO0194,21.056059,105.912079,Long Bien,Hà Nội	,Phường Việt Hưng,Thành phố Hà Nội,,
C.QNG0009,15.21537,108.914238,Binh Son,Quảng Ngãi,Xã Đông Sơn,Tỉnh Quảng Ngãi,Tây Nguyên,Quảng Ngãi
C.NDI0007,20.434135,106.165878,Nam Định,Nam Định,Phường Nam Định,Tỉnh Ninh Bình,,
C.DLA0001,12.690455,108.057022,Buon Ma Thuot,Đắk Lắk,Phường Buôn Ma Thuột,Tỉnh Đắk Lắk,Tây Nguyên,Đắk Lắk
C.QNG0008,15.086087,108.780853,Nghia Hanh,Quảng Ngãi,Xã Nghĩa Giang,Tỉnh Quảng Ngãi,Tây Nguyên,Quảng Ngãi
C.GLA0009,13.985324,108.008156,Pleiku,Gia Lai,Phường Pleiku,Tỉnh Gia Lai,Tây Nguyên,Gia Lai
C.HNO0149,21.112547,105.828812,Dong Anh,Hà Nội	,Xã Vĩnh Thanh,Thành phố Hà Nội,,
C.HNO0124,21.259335,105.849052,Soc Son,Hà Nội	,Xã Sóc Sơn,Thành phố Hà Nội,,
C.HDU0012,20.926872,106.302597,Hai Duong,Hải Dương,Phường Lê Thanh Nghị,Thành phố Hải Phòng,,
C.TVI0006,9.924048,106.32782,Tra Vinh,Trà Vinh,Phường Nguyệt Hoá,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.HBI0003,20.619947,105.27462,Tan Lac,Hòa Bình,Xã Tân Lạc,Tỉnh Phú Thọ,,
C.HNO0126,21.033375,105.819283,Ba Dinh,Hà Nội	,Phường Ngọc Hà,Thành phố Hà Nội,,
C.LSO0005,21.853277,106.764168,Lang Son,Lạng Sơn,Phường Đông Kinh,Tỉnh Lạng Sơn,,
C.BNI0008,21.12351,106.008072,Tien Du,Bắc Ninh,Xã Liên Bão,Tỉnh Bắc Ninh,,
C.BDU0011,10.921269,106.73394,Thuan An,Bình Dương,Phường Bình Hoà,Thành phố Hồ Chí Minh,KV không quản lý,Bình Dương
C.HCM0078,10.699956,106.704147,Nha Be,Ho Chi Minh,Xã Nhà Bè,Thành phố Hồ Chí Minh,HCM,Trần Huy Hoàng
C.DBI0006,21.360687,103.008553,Dien Bien,Điện Biên,Phường Mường Thanh,Tỉnh Điện Biên,,
C.VTU0006,10.588819,107.055794,Tan Thanh,Bà Rịa–Vũng Tàu,Phường Phú Mỹ,Thành phố Hồ Chí Minh,HCM,Thái Minh Hải
C.DBI0003,21.388845,103.015556,Dien Bien Phu,Điện Biên,Phường Điện Biên Phủ,Tỉnh Điện Biên,,
C.BDU0006,10.955788,106.70578,Thuan An,Bình Dương,Phường Thuận Giao,Thành phố Hồ Chí Minh,KV không quản lý,Bình Dương
C.BPH0006,11.537632,106.900635,Dong Xoai,Bình Phước,Phường Bình Phước,Thành phố Đồng Nai,DNI-BPH,Thái Bảo
C.VPH0023,21.385885,105.613708,Tam Dao,Vĩnh Phúc,Xã Tam Đảo,Tỉnh Phú Thọ,,
C.HCM0107,10.7885,106.729156,Quan 2,Ho Chi Minh,Phường An Khánh,Thành phố Hồ Chí Minh,HCM,Lư Diệu Thuận
C.DBI0002,21.582941,103.414955,Tuan Giao,Điện Biên,Xã Tuần Giáo,Tỉnh Điện Biên,,
C.BPH0002,11.532167,106.615601,Hon Quan,Bình Phước,Phường Tân Khai,Thành phố Đồng Nai,DNI-BPH,Võ Hồng Khanh
C.HYE0004,20.846857,106.059555,Yen My,Hưng Yên,Xã Yên Mỹ,Tỉnh Hưng Yên,,
C.HDU0010,20.947077,106.346519,Hai Duong,Hải Dương,Phường Hải Dương,Thành phố Hải Phòng,,
C.DLA0011,12.702498,108.19326,Krong Pac,Đắk Lắk,Xã Ea Knuếc,Tỉnh Đắk Lắk,Tây Nguyên,Đắk Lắk
C.HNO0280,20.9974,105.8685,Hai Ba Trung,Hà Nội	,Phường Vĩnh Tuy,Thành phố Hà Nội,,
C.HNO0233,21.068886,105.786636,Bac Tu Liem,Hà Nội	,Phường Xuân Đỉnh,Thành phố Hà Nội,,
C.LCH0002,22.391041,103.461784,Lai Chau,Lai Châu,Phường Tân Phong,Tỉnh Lai Châu,,
C.HBI0002,20.432171,105.625237,Yen Thuy,Hòa Bình,Xã Lạc Lương,Tỉnh Phú Thọ,,
C.GLA0008,13.976425,108.479721,Dak Po,Gia Lai,Xã Đak Pơ,Tỉnh Gia Lai,Tây Nguyên,Gia Lai
C.THO0017,19.74934,105.779343,Quang Xuong,Thanh Hóa,Xã Lưu Vệ,Tỉnh Thanh Hoá,,
C.THO0016,19.815592,105.794975,Thanh Hoa,Thanh Hóa,Phường Hạc Thành,Tỉnh Thanh Hoá,,
C.THO0002,19.535656,105.397835,Nhu Xuan,Thanh Hóa,Xã Xuân Bình,Tỉnh Thanh Hoá,,
C.THO0015,19.7817,105.760201,Thanh Hoa,Thanh Hóa,Phường Đông Quang,Tỉnh Thanh Hoá,,
C.HNO0146,21.064993,105.879105,Long Bien,Hà Nội	,Phường Bồ Đề,Thành phố Hà Nội,,
C.NTH0009,11.595297,109.035965,Ninh Hai,Ninh Thuận,Phường Ninh Chử,Tỉnh Khánh Hoà,LDO-BTH,Nguyễn Thanh Tuấn
C.SLA0005,20.8395,104.663452,Moc Chau,Sơn La,Phường Thảo Nguyên,Tỉnh Sơn La,,
C.HNO0234,20.96262,105.759644,Ha Dong,Hà Nội	,Phường Dương Nội,Thành phố Hà Nội,,
C.HNO0122,20.857622,105.869469,Thuong Tin,Hà Nội	,Xã Hồng Vân,Thành phố Hà Nội,,
C.HCM0009,10.721623,106.726906,Quan 7,Ho Chi Minh,Phường Tân Mỹ,Thành phố Hồ Chí Minh,HCM,Lư Diệu Thuận
C.HCM0067,10.763589,106.633598,Tan Phu,Ho Chi Minh,Phường Tân Phú,Thành phố Hồ Chí Minh,HCM,Lư Diệu Thuận
C.PYE0002,13.46044,109.208549,Song Cau,Phú Yên,Phường Sông Cầu,Tỉnh Đắk Lắk,Tây Nguyên,Phú Yên
C.VTU0009,10.492166,107.168571,Ba Ria,Bà Rịa–Vũng Tàu,Phường Bà Rịa,Thành phố Hồ Chí Minh,HCM,Thái Minh Hải
C.LCH0006,22.385857,103.469406,Lai Chau,Lai Châu,Phường Tân Phong,Tỉnh Lai Châu,,
C.LCH0005,22.172909,103.754509,Tan Uyen,Lai Châu,Xã Tân Uyên,Tỉnh Lai Châu,,
C.PTH0001,21.596092,105.186378,Doan Hung,Phú Thọ,Xã Đoan Hùng,Tỉnh Phú Thọ,,
C.QTR0005,16.774799,107.1604,Trieu Phong,Quảng Trị,Xã Triệu Phong,Tỉnh Quảng Trị,,
C.DLA0010,12.699574,108.142014,Buon Ma Thuot,Đắk Lắk,Phường Tân An,Tỉnh Đắk Lắk,Tây Nguyên,Đắk Lắk
C.PTH0003,21.286551,105.26239,Lam Thao,Phú Thọ,Xã Phùng Nguyên,Tỉnh Phú Thọ,,
C.HCM0089,10.739148,106.6745,Quan 8,Ho Chi Minh,Phường Chánh Hưng,Thành phố Hồ Chí Minh,HCM,Trần Huy Hoàng
C.LSO0003,22.360149,106.52829,Trang Dinh,Lạng Sơn,Xã Quốc Khánh,Tỉnh Lạng Sơn,,
C.HNO0135,20.948771,105.853333,Thanh Tri,Hà Nội	,Phường Yên Sở,Thành phố Hà Nội,,
C.HNO0172,21.016272,105.72345,Hoai Duc,Hà Nội	,Xã Sơn Đồng,Thành phố Hà Nội,,
C.HNO0110,20.976192,105.762039,Ha Dong,Hà Nội	,Phường Hà Đông,Thành phố Hà Nội,,
